PartnerGroup,SiteID,SiteName,Latitude,Longitude,ElevationMeters,State,SpeciesID,Genus,Species,SpeciesDesc,Kingdom,SpeciesType,SpeciesCategory,USDASymbol,ITISNumber,PhenophaseID,PhenophaseCategory,PhenophaseDesc,First_Yes_Sample_Size,First_Yes_Year,FirstYes,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,SD_First_Yes_In_Days,Min_First_Yes_DOY,Max_First_Yes_DOY,Median_First_Yes_DOY,NumLastNo,SE_NumDays_Since_Prior_No,SD_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Last_Yes_Year,LastYes,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,SD_Last_Yes_in_Days,Min_Last_Yes_DOY,Max_Last_Yes_DOY,Median_Last_Yes_DOY,NumFirstNo,SE_NumDays_Until_Next_No,SD_NumDays_Until_Next_No,Num_Individuals_with_Multiple_FirstY,Multiple_FirstY_Individual_IDs,Observed_Status_Conflict_Flag,Observed_Status_Conflict_Flag_Individual_IDs
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,812,Callicarpa,americana,American beautyberry,Plantae,Deciduous broadleaf,Ornamental,CAAM2,32144,371,Leaves,Breaking leaf buds,1,2019,38,2458522,-9999,-9999,38,38,38,21,-9999,-9999,1,2019,143,2458627,-9999,-9999,143,143,143,28,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,812,Callicarpa,americana,American beautyberry,Plantae,Deciduous broadleaf,Ornamental,CAAM2,32144,467,Leaves,Increasing leaf size,1,2019,59,2458543,-9999,-9999,59,59,59,21,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',MultiObserver-StatusConflict,'141906'
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,812,Callicarpa,americana,American beautyberry,Plantae,Deciduous broadleaf,Ornamental,CAAM2,32144,483,Leaves,Leaves,1,2019,59,2458543,-9999,-9999,59,59,59,21,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,812,Callicarpa,americana,American beautyberry,Plantae,Deciduous broadleaf,Ornamental,CAAM2,32144,500,Flowers,Flowers or flower buds,1,2019,122,2458606,-9999,-9999,122,122,122,21,-9999,-9999,1,2019,143,2458627,-9999,-9999,143,143,143,28,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,812,Callicarpa,americana,American beautyberry,Plantae,Deciduous broadleaf,Ornamental,CAAM2,32144,501,Flowers,Open flowers,1,2019,171,2458655,-9999,-9999,171,171,171,28,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,812,Callicarpa,americana,American beautyberry,Plantae,Deciduous broadleaf,Ornamental,CAAM2,32144,516,Fruits,Fruits,1,2019,171,2458655,-9999,-9999,171,171,171,28,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,885,Gleditsia,triacanthos,honeylocust,Plantae,Deciduous broadleaf,Ornamental,GLTR,26714,371,Leaves,Breaking leaf buds,1,2019,59,2458543,-9999,-9999,59,59,59,5,-9999,-9999,1,2019,101,2458585,-9999,-9999,101,101,101,21,-9999,-9999,1,'141903',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,885,Gleditsia,triacanthos,honeylocust,Plantae,Deciduous broadleaf,Ornamental,GLTR,26714,390,Fruits,Ripe fruits,1,2019,87,2458571,-9999,-9999,87,87,87,6,-9999,-9999,1,2019,101,2458585,-9999,-9999,101,101,101,21,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,885,Gleditsia,triacanthos,honeylocust,Plantae,Deciduous broadleaf,Ornamental,GLTR,26714,467,Leaves,Increasing leaf size,1,2019,80,2458564,-9999,-9999,80,80,80,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,885,Gleditsia,triacanthos,honeylocust,Plantae,Deciduous broadleaf,Ornamental,GLTR,26714,483,Leaves,Leaves,1,2019,80,2458564,-9999,-9999,80,80,80,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,885,Gleditsia,triacanthos,honeylocust,Plantae,Deciduous broadleaf,Ornamental,GLTR,26714,504,Fruits,Recent fruit or seed drop,1,2019,81,2458565,-9999,-9999,81,81,81,1,-9999,-9999,1,2019,81,2458565,-9999,-9999,81,81,81,6,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,885,Gleditsia,triacanthos,honeylocust,Plantae,Deciduous broadleaf,Ornamental,GLTR,26714,516,Fruits,Fruits,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,54,2458538,-9999,-9999,54,54,54,5,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,371,Leaves,Breaking leaf buds,1,2019,38,2458522,-9999,-9999,38,38,38,21,-9999,-9999,1,2019,80,2458564,-9999,-9999,80,80,80,1,-9999,-9999,1,'141905',MultiObserver-StatusConflict,'141905'
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,390,Fruits,Ripe fruits,1,2019,87,2458571,-9999,-9999,87,87,87,6,-9999,-9999,1,2019,87,2458571,-9999,-9999,87,87,87,14,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,467,Leaves,Increasing leaf size,1,2019,73,2458557,-9999,-9999,73,73,73,14,-9999,-9999,1,2019,81,2458565,-9999,-9999,81,81,81,20,-9999,-9999,0,'',MultiObserver-StatusConflict,'141905'
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,483,Leaves,Leaves,1,2019,54,2458538,-9999,-9999,54,54,54,16,-9999,-9999,1,2019,54,2458538,-9999,-9999,54,54,54,5,-9999,-9999,1,'141905',MultiObserver-StatusConflict,'141905'
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,501,Flowers,Open flowers,1,2019,54,2458538,-9999,-9999,54,54,54,16,-9999,-9999,1,2019,54,2458538,-9999,-9999,54,54,54,5,-9999,-9999,0,'',MultiObserver-StatusConflict,'141905'
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,1044,Toxicodendron,radicans,eastern poison ivy,Plantae,Deciduous broadleaf,"Invasive Plants,Allergen",TORA2,28821,516,Fruits,Fruits,1,2019,80,2458564,-9999,-9999,80,80,80,7,-9999,-9999,1,2019,101,2458585,-9999,-9999,101,101,101,21,-9999,-9999,1,'141905',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,1616,Ilex,decidua,possumhaw,Plantae,Deciduous broadleaf,Ornamental,ILDE,27998,371,Leaves,Breaking leaf buds,1,2019,38,2458522,-9999,-9999,38,38,38,21,-9999,-9999,1,2019,81,2458565,-9999,-9999,81,81,81,20,-9999,-9999,1,'141909',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,1616,Ilex,decidua,possumhaw,Plantae,Deciduous broadleaf,Ornamental,ILDE,27998,467,Leaves,Increasing leaf size,1,2019,38,2458522,-9999,-9999,38,38,38,21,-9999,-9999,1,2019,101,2458585,-9999,-9999,101,101,101,21,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,1616,Ilex,decidua,possumhaw,Plantae,Deciduous broadleaf,Ornamental,ILDE,27998,483,Leaves,Leaves,1,2019,38,2458522,-9999,-9999,38,38,38,21,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,1616,Ilex,decidua,possumhaw,Plantae,Deciduous broadleaf,Ornamental,ILDE,27998,500,Flowers,Flowers or flower buds,1,2019,38,2458522,-9999,-9999,38,38,38,21,-9999,-9999,1,2019,80,2458564,-9999,-9999,80,80,80,1,-9999,-9999,1,'141909',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,1616,Ilex,decidua,possumhaw,Plantae,Deciduous broadleaf,Ornamental,ILDE,27998,501,Flowers,Open flowers,1,2019,59,2458543,-9999,-9999,59,59,59,21,-9999,-9999,1,2019,80,2458564,-9999,-9999,80,80,80,1,-9999,-9999,1,'141909',-9999,''
Barataria Phenology Trail,27476,Ring Levee Trail,29.785265,-90.110191,0,LA,1616,Ilex,decidua,possumhaw,Plantae,Deciduous broadleaf,Ornamental,ILDE,27998,516,Fruits,Fruits,1,2019,80,2458564,-9999,-9999,80,80,80,7,-9999,-9999,1,2019,101,2458585,-9999,-9999,101,101,101,21,-9999,-9999,1,'141909',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,2,Acer,negundo,boxelder,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Green Wave Campaign",ACNE2,28749,371,Leaves,Breaking leaf buds,1,2019,84,2458568,-9999,-9999,84,84,84,14,-9999,-9999,1,2019,89,2458573,-9999,-9999,89,89,89,18,-9999,-9999,1,'141915',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,2,Acer,negundo,boxelder,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Green Wave Campaign",ACNE2,28749,467,Leaves,Increasing leaf size,1,2019,45,2458529,-9999,-9999,45,45,45,21,-9999,-9999,1,2019,129,2458613,-9999,-9999,129,129,129,21,-9999,-9999,1,'141915',MultiObserver-StatusConflict,'141915'
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,2,Acer,negundo,boxelder,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Green Wave Campaign",ACNE2,28749,483,Leaves,Leaves,1,2019,45,2458529,-9999,-9999,45,45,45,21,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',MultiObserver-StatusConflict,'141915'
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,2,Acer,negundo,boxelder,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Green Wave Campaign",ACNE2,28749,500,Flowers,Flowers or flower buds,1,2019,45,2458529,-9999,-9999,45,45,45,21,-9999,-9999,1,2019,67,2458551,-9999,-9999,67,67,67,3,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,2,Acer,negundo,boxelder,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Green Wave Campaign",ACNE2,28749,501,Flowers,Open flowers,1,2019,45,2458529,-9999,-9999,45,45,45,21,-9999,-9999,1,2019,67,2458551,-9999,-9999,67,67,67,3,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,2,Acer,negundo,boxelder,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Green Wave Campaign",ACNE2,28749,502,Flowers,Pollen release (flowers),1,2019,67,2458551,-9999,-9999,67,67,67,22,-9999,-9999,1,2019,67,2458551,-9999,-9999,67,67,67,3,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,2,Acer,negundo,boxelder,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Green Wave Campaign",ACNE2,28749,504,Fruits,Recent fruit or seed drop,1,2019,84,2458568,-9999,-9999,84,84,84,14,-9999,-9999,1,2019,84,2458568,-9999,-9999,84,84,84,3,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,371,Leaves,Breaking leaf buds,2,2019,77,2458561,10,14.14213562,67,87,77,12.5,9.5,13.43502884,2,2019,89,2458573,0,0,89,89,89,18,0,0,2,"'141923,148157'",-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,390,Fruits,Ripe fruits,1,2019,45,2458529,-9999,-9999,45,45,45,21,-9999,-9999,1,2019,45,2458529,-9999,-9999,45,45,45,22,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,467,Leaves,Increasing leaf size,2,2019,67,2458551,0,0,67,67,67,22,0,0,2,2019,89,2458573,0,0,89,89,89,18,0,0,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,483,Leaves,Leaves,2,2019,67,2458551,0,0,67,67,67,22,0,0,1,2019,129,2458613,-9999,-9999,129,129,129,21,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,498,Leaves,Colored leaves,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,213,2458697,-9999,-9999,213,213,213,21,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,500,Flowers,Flowers or flower buds,1,2019,24,2458508,-9999,-9999,24,24,24,21,-9999,-9999,1,2019,45,2458529,-9999,-9999,45,45,45,22,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,501,Flowers,Open flowers,2,2019,24,2458508,0,0,24,24,24,21,0,0,2,2019,24,2458508,0,0,24,24,24,21,0,0,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,502,Flowers,Pollen release (flowers),2,2019,24,2458508,0,0,24,24,24,21,0,0,2,2019,24,2458508,0,0,24,24,24,21,0,0,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,504,Fruits,Recent fruit or seed drop,1,2019,89,2458573,-9999,-9999,89,89,89,2,-9999,-9999,1,2019,89,2458573,-9999,-9999,89,89,89,18,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,516,Fruits,Fruits,1,2019,45,2458529,-9999,-9999,45,45,45,21,-9999,-9999,1,2019,45,2458529,-9999,-9999,45,45,45,22,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,81,Liquidambar,styraciflua,sweetgum,Plantae,Deciduous broadleaf,Ornamental,LIST2,19027,371,Leaves,Breaking leaf buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,67,2458551,-9999,-9999,67,67,67,17,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,81,Liquidambar,styraciflua,sweetgum,Plantae,Deciduous broadleaf,Ornamental,LIST2,19027,390,Fruits,Ripe fruits,1,2019,89,2458573,-9999,-9999,89,89,89,2,-9999,-9999,1,2019,89,2458573,-9999,-9999,89,89,89,18,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,81,Liquidambar,styraciflua,sweetgum,Plantae,Deciduous broadleaf,Ornamental,LIST2,19027,467,Leaves,Increasing leaf size,1,2019,45,2458529,-9999,-9999,45,45,45,21,-9999,-9999,1,2019,87,2458571,-9999,-9999,87,87,87,20,-9999,-9999,1,'141917',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,81,Liquidambar,styraciflua,sweetgum,Plantae,Deciduous broadleaf,Ornamental,LIST2,19027,483,Leaves,Leaves,1,2019,45,2458529,-9999,-9999,45,45,45,21,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',MultiObserver-StatusConflict,'141917'
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,81,Liquidambar,styraciflua,sweetgum,Plantae,Deciduous broadleaf,Ornamental,LIST2,19027,500,Flowers,Flowers or flower buds,1,2019,67,2458551,-9999,-9999,67,67,67,22,-9999,-9999,1,2019,67,2458551,-9999,-9999,67,67,67,17,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,81,Liquidambar,styraciflua,sweetgum,Plantae,Deciduous broadleaf,Ornamental,LIST2,19027,501,Flowers,Open flowers,1,2019,67,2458551,-9999,-9999,67,67,67,22,-9999,-9999,1,2019,67,2458551,-9999,-9999,67,67,67,17,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,81,Liquidambar,styraciflua,sweetgum,Plantae,Deciduous broadleaf,Ornamental,LIST2,19027,504,Fruits,Recent fruit or seed drop,1,2019,89,2458573,-9999,-9999,89,89,89,2,-9999,-9999,1,2019,89,2458573,-9999,-9999,89,89,89,18,-9999,-9999,1,'141917',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,81,Liquidambar,styraciflua,sweetgum,Plantae,Deciduous broadleaf,Ornamental,LIST2,19027,516,Fruits,Fruits,1,2019,67,2458551,-9999,-9999,67,67,67,22,-9999,-9999,1,2019,67,2458551,-9999,-9999,67,67,67,17,-9999,-9999,1,'141917',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,201,Cephalanthus,occidentalis,common buttonbush,Plantae,Deciduous broadleaf,Ornamental,CEOC2,34786,371,Leaves,Breaking leaf buds,1,2019,87,2458571,-9999,-9999,87,87,87,3,-9999,-9999,1,2019,150,2458634,-9999,-9999,150,150,150,28,-9999,-9999,1,'141920',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,201,Cephalanthus,occidentalis,common buttonbush,Plantae,Deciduous broadleaf,Ornamental,CEOC2,34786,390,Fruits,Ripe fruits,1,2019,234,2458718,-9999,-9999,234,234,234,21,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,201,Cephalanthus,occidentalis,common buttonbush,Plantae,Deciduous broadleaf,Ornamental,CEOC2,34786,467,Leaves,Increasing leaf size,1,2019,87,2458571,-9999,-9999,87,87,87,3,-9999,-9999,1,2019,213,2458697,-9999,-9999,213,213,213,21,-9999,-9999,1,'141920',MultiObserver-StatusConflict,'141920'
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,201,Cephalanthus,occidentalis,common buttonbush,Plantae,Deciduous broadleaf,Ornamental,CEOC2,34786,483,Leaves,Leaves,1,2019,87,2458571,-9999,-9999,87,87,87,3,-9999,-9999,1,2019,87,2458571,-9999,-9999,87,87,87,2,-9999,-9999,1,'141920',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,201,Cephalanthus,occidentalis,common buttonbush,Plantae,Deciduous broadleaf,Ornamental,CEOC2,34786,500,Flowers,Flowers or flower buds,1,2019,178,2458662,-9999,-9999,178,178,178,28,-9999,-9999,1,2019,213,2458697,-9999,-9999,213,213,213,21,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,201,Cephalanthus,occidentalis,common buttonbush,Plantae,Deciduous broadleaf,Ornamental,CEOC2,34786,501,Flowers,Open flowers,1,2019,178,2458662,-9999,-9999,178,178,178,28,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,201,Cephalanthus,occidentalis,common buttonbush,Plantae,Deciduous broadleaf,Ornamental,CEOC2,34786,516,Fruits,Fruits,1,2019,234,2458718,-9999,-9999,234,234,234,21,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,296,Taxodium,distichum,bald cypress,Plantae,Deciduous conifer,Ornamental,TADI2,18041,392,Seed cones,Unripe seed cones,1,2019,89,2458573,-9999,-9999,89,89,89,2,-9999,-9999,1,2019,89,2458573,-9999,-9999,89,89,89,18,-9999,-9999,1,'141924',MultiObserver-StatusConflict,'141924'
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,296,Taxodium,distichum,bald cypress,Plantae,Deciduous conifer,Ornamental,TADI2,18041,393,Seed cones,Ripe seed cones,1,2019,129,2458613,-9999,-9999,129,129,129,22,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,'141924',MultiObserver-StatusConflict,'141924'
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,296,Taxodium,distichum,bald cypress,Plantae,Deciduous conifer,Ornamental,TADI2,18041,481,Needles,Breaking needle buds (deciduous),1,2019,24,2458508,-9999,-9999,24,24,24,21,-9999,-9999,1,2019,107,2458591,-9999,-9999,107,107,107,22,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,296,Taxodium,distichum,bald cypress,Plantae,Deciduous conifer,Ornamental,TADI2,18041,487,Needles,Needles (deciduous),1,2019,45,2458529,-9999,-9999,45,45,45,21,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',MultiObserver-StatusConflict,'141924'
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,296,Taxodium,distichum,bald cypress,Plantae,Deciduous conifer,Ornamental,TADI2,18041,490,Pollen cones,Pollen cones (conifers),1,2019,87,2458571,-9999,-9999,87,87,87,20,-9999,-9999,1,2019,89,2458573,-9999,-9999,89,89,89,18,-9999,-9999,1,'141924',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,296,Taxodium,distichum,bald cypress,Plantae,Deciduous conifer,Ornamental,TADI2,18041,491,Seed cones,Recent cone or seed drop,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,213,2458697,-9999,-9999,213,213,213,21,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,296,Taxodium,distichum,bald cypress,Plantae,Deciduous conifer,Ornamental,TADI2,18041,495,Pollen cones,Open pollen cones (conifers),1,2019,87,2458571,-9999,-9999,87,87,87,20,-9999,-9999,1,2019,89,2458573,-9999,-9999,89,89,89,18,-9999,-9999,1,'141924',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,296,Taxodium,distichum,bald cypress,Plantae,Deciduous conifer,Ornamental,TADI2,18041,503,Pollen cones,Pollen release (conifers),1,2019,24,2458508,-9999,-9999,24,24,24,21,-9999,-9999,1,2019,87,2458571,-9999,-9999,87,87,87,20,-9999,-9999,1,'141924',MultiObserver-StatusConflict,'141924'
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,305,Quercus,virginiana,live oak,Plantae,Semi-evergreen broadleaf,Allergen,QUVI,19283,371,Leaves,Breaking leaf buds,1,2019,67,2458551,-9999,-9999,67,67,67,22,-9999,-9999,1,2019,67,2458551,-9999,-9999,67,67,67,20,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,305,Quercus,virginiana,live oak,Plantae,Semi-evergreen broadleaf,Allergen,QUVI,19283,467,Leaves,Increasing leaf size,1,2019,67,2458551,-9999,-9999,67,67,67,22,-9999,-9999,1,2019,87,2458571,-9999,-9999,87,87,87,20,-9999,-9999,0,'',-9999,''
Barataria Phenology Trail,27477,Bayou Coquille Trail,29.793816,-90.122452,0,LA,305,Quercus,virginiana,live oak,Plantae,Semi-evergreen broadleaf,Allergen,QUVI,19283,483,Leaves,Leaves,1,2019,67,2458551,-9999,-9999,67,67,67,22,-9999,-9999,1,2019,107,2458591,-9999,-9999,107,107,107,22,-9999,-9999,1,'141916',-9999,''
